"projectID";"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription"
"101075118";"/21/35/159/653/1439";"/medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/vaccines";"vaccines";""
"101115811";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101115811";"/21/35/161";"/medical and health sciences/basic medicine/physiology";"physiology";""
"101115790";"/23/47/305";"/natural sciences/computer and information sciences/internet";"internet";""
"101189208";"/21/39/227";"/medical and health sciences/clinical medicine/physiotherapy";"physiotherapy";""
"101076231";"/23/47/307";"/natural sciences/computer and information sciences/software";"software";""
"101076231";"/23/51/359/1063/53388279";"/natural sciences/mathematics/pure mathematics/discrete mathematics/mathematical logic";"mathematical logic";""
"101123148";"/23/45/277/829";"/natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";""
"101103502";"/25/67/425";"/engineering and technology/environmental engineering/energy and fuels";"energy and fuels";""
"101072123";"/23/51/359/1065";"/natural sciences/mathematics/pure mathematics/geometry";"geometry";""
"101040059";"/31/111/609/1415";"/humanities/philosophy, ethics and religion/philosophy/epistemology";"epistemology";""
"101040059";"/23/47/15962364/30060";"/natural sciences/computer and information sciences/knowledge engineering/ontology";"ontology";""
"101040059";"/29/103/567";"/social sciences/media and communications/journalism";"journalism";""
"101040059";"/29/101/561";"/social sciences/sociology/anthropology";"anthropology";""
"101044989";"/23/49/327";"/natural sciences/biological sciences/neurobiology";"neurobiology";""
"101044989";"/23/49/343";"/natural sciences/biological sciences/evolutionary biology";"evolutionary biology";""
"101044989";"/23/43/251/48354418";"/natural sciences/physical sciences/optics/microscopy";"microscopy";""
"101044989";"/23/49/337/1021";"/natural sciences/biological sciences/genetics/RNA";"RNA";""
"101044989";"/23/49/309";"/natural sciences/biological sciences/molecular biology";"molecular biology";""
"101125870";"/23/49/327";"/natural sciences/biological sciences/neurobiology";"neurobiology";""
"101125870";"/23/49/315/997/1613/1815";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";""
"101125870";"/23/49/337/1017";"/natural sciences/biological sciences/genetics/mutation";"mutation";""
"101158262";"/21/35/161/30023";"/medical and health sciences/basic medicine/physiology/pathophysiology";"pathophysiology";""
"101158262";"/23/43/257/771/1515";"/natural sciences/physical sciences/astronomy/planetary sciences/planetary geology";"planetary geology";""
"101158262";"/21/33/117/38005658";"/medical and health sciences/health sciences/nutrition/obesity";"obesity";""
"101040472";"/23/49/315/997/1613/1815";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";""
"101040472";"/23/49/315/997/1613/1617";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";""
"101158160";"/29/101/553/1353";"/social sciences/sociology/demography/mortality";"mortality";""
"101158160";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101126022";"/27/81/30021";"/agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";""
"101126022";"/23/49/315/997/1613/1617";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";""
"101113026";"/23/53/365/72505310";"/natural sciences/chemical sciences/inorganic chemistry/transition metals";"transition metals";""
"101113026";"/23/53/369";"/natural sciences/chemical sciences/polymer sciences";"polymer sciences";""
"101113026";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101067680";"/23/43/259/1525";"/natural sciences/physical sciences/electromagnetism and electronics/superconductivity";"superconductivity";""
"101087060";"/23/43/257/765";"/natural sciences/physical sciences/astronomy/space exploration";"space exploration";""
"101087060";"/25/67/427";"/engineering and technology/environmental engineering/geotechnics";"geotechnics";""
"101087060";"/23/43/257/771/1515";"/natural sciences/physical sciences/astronomy/planetary sciences/planetary geology";"planetary geology";""
"101087060";"/23/43/263/803";"/natural sciences/physical sciences/condensed matter physics/soft matter physics";"soft matter physics";""
"101087060";"/23/45/30019";"/natural sciences/earth and related environmental sciences/geophysics";"geophysics";""
"101138896";"/21/39/179/681";"/medical and health sciences/clinical medicine/endocrinology/diabetes";"diabetes";""
"101138896";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101141721";"/23/51/359/1065";"/natural sciences/mathematics/pure mathematics/geometry";"geometry";""
"101040760";"/23/43/261/791/1527";"/natural sciences/physical sciences/theoretical physics/particle physics/particle accelerator";"particle accelerator";""
"101040760";"/23/43/261/791/1537";"/natural sciences/physical sciences/theoretical physics/particle physics/quarks";"quarks";""
"101043899";"/29/97/67681549/64785222";"/social sciences/political sciences/political transitions/revolutions";"revolutions";""
"101043899";"/29/91/523/1313";"/social sciences/economics and business/business and management/employment";"employment";""
"101169966";"/21/35/159/653/8052398";"/medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/antibiotics";"antibiotics";""
"101087042";"/23/49/335";"/natural sciences/biological sciences/ecology";"ecology";""
"101087042";"/27/81/30021/30833628/72257146";"/agricultural sciences/agriculture, forestry, and fisheries/agriculture/grains and oilseeds/legumes";"legumes";""
"101077790";"/31/107/587";"/humanities/languages and literature/linguistics";"linguistics";""
"101077790";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101077790";"/31/107/577/30042";"/humanities/languages and literature/literature studies/history of literature";"history of literature";""
"101054974";"/23/47/303";"/natural sciences/computer and information sciences/databases";"databases";""
"101212569";"/23/53/365/72225544";"/natural sciences/chemical sciences/inorganic chemistry/halogens";"halogens";""
"101212569";"/27/81/30021";"/agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";""
"101212927";"/23/49/341/325";"/natural sciences/biological sciences/microbiology/virology";"virology";""
"101212927";"/21/33/137/133/9678651";"/medical and health sciences/health sciences/public health/epidemiology/pandemics";"pandemics";""
"101212927";"/21/35/145";"/medical and health sciences/basic medicine/pathology";"pathology";""
"101076054";"/23/51/359/1063/53388279";"/natural sciences/mathematics/pure mathematics/discrete mathematics/mathematical logic";"mathematical logic";""
"101076054";"/23/47/301";"/natural sciences/computer and information sciences/computational science";"computational science";""
"101076054";"/31/111/609/1419";"/humanities/philosophy, ethics and religion/philosophy/metaphysics";"metaphysics";""
"101076054";"/31/111/609/30039";"/humanities/philosophy, ethics and religion/philosophy/philosophy of language";"philosophy of language";""
"101170596";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101170596";"/23/49/341";"/natural sciences/biological sciences/microbiology";"microbiology";""
"101098266";"/29/101/553";"/social sciences/sociology/demography";"demography";""
"101116224";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101116224";"/21/35/161/655";"/medical and health sciences/basic medicine/physiology/homeostasis";"homeostasis";""
"101116224";"/21/33/117/38005658";"/medical and health sciences/health sciences/nutrition/obesity";"obesity";""
"101188997";"/21/39/179/681";"/medical and health sciences/clinical medicine/endocrinology/diabetes";"diabetes";""
"101188997";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101164510";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101164510";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101138070";"/23/47/305/967";"/natural sciences/computer and information sciences/internet/internet of things";"internet of things";""
"101138070";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101138070";"/23/43/259/783";"/natural sciences/physical sciences/electromagnetism and electronics/microelectronics";"microelectronics";""
"101138070";"/23/43/261/791/1541";"/natural sciences/physical sciences/theoretical physics/particle physics/photons";"photons";""
"101141357";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101141357";"/21/35/155/643";"/medical and health sciences/basic medicine/immunology/immunotherapy";"immunotherapy";""
"101054460";"/29/101/553/1353";"/social sciences/sociology/demography/mortality";"mortality";""
"101054460";"/21/33/137/133/9678651";"/medical and health sciences/health sciences/public health/epidemiology/pandemics";"pandemics";""
"101054460";"/21/35/145";"/medical and health sciences/basic medicine/pathology";"pathology";""
"101054460";"/23/49/337/1021";"/natural sciences/biological sciences/genetics/RNA";"RNA";""
"101162288";"/21/35/151";"/medical and health sciences/basic medicine/anatomy and morphology";"anatomy and morphology";""
"101162288";"/23/49/335";"/natural sciences/biological sciences/ecology";"ecology";""
"101162288";"/23/49/337/1025";"/natural sciences/biological sciences/genetics/genomes";"genomes";""
"101161519";"/23/49/327";"/natural sciences/biological sciences/neurobiology";"neurobiology";""
"101161519";"/29/93";"/social sciences/psychology";"psychology";""
"101087562";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101087562";"/23/43/257/771/1805";"/natural sciences/physical sciences/astronomy/planetary sciences/meteorites";"meteorites";""
"101164755";"/23/43/257/757/1483";"/natural sciences/physical sciences/astronomy/stellar astronomy/supernova";"supernova";""
"101164934";"/23/43/257/771/1511";"/natural sciences/physical sciences/astronomy/planetary sciences/planets";"planets";""
"101043300";"/21/39/225/1473";"/medical and health sciences/clinical medicine/oncology/prostate cancer";"prostate cancer";""
"101043300";"/23/49/337/1017";"/natural sciences/biological sciences/genetics/mutation";"mutation";""
"101043300";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101123478";"/23/43/259/777";"/natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";""
"101123478";"/23/43/259/783";"/natural sciences/physical sciences/electromagnetism and electronics/microelectronics";"microelectronics";""
"101123478";"/23/53/365/71735538";"/natural sciences/chemical sciences/inorganic chemistry/metalloids";"metalloids";""
"101123478";"/25/69/437";"/engineering and technology/nanotechnology/nanophotonics";"nanophotonics";""
"101124629";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101124629";"/23/43/257/771/1511";"/natural sciences/physical sciences/astronomy/planetary sciences/planets";"planets";""
"101124629";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
